hypernym,hypernym-sense,anchor,anchor-sense,hyponym
instrument,instrument.n.01,medical equipment,medical_instrument.n.01,stethoscope
instrument,instrument.n.01,medical equipment,medical_instrument.n.01,stretcher
instrument,instrument.n.01,medical equipment,medical_instrument.n.01,swab
instrument,instrument.n.01,medical equipment,medical_instrument.n.01,syringe
instrument,instrument.n.01,medical equipment,medical_instrument.n.01,tweezers
instrument,instrument.n.01,medical equipment,medical_instrument.n.01,vial
instrument,instrument.n.01,medical equipment,medical_instrument.n.01,walker
instrument,instrument.n.01,medical equipment,medical_instrument.n.01,wheelchair
device,device.n.01,musical instrument,musical_instrument.n.01,accordion
device,device.n.01,musical instrument,musical_instrument.n.01,bagpipe
device,device.n.01,musical instrument,musical_instrument.n.01,banjo
device,device.n.01,musical instrument,musical_instrument.n.01,bassoon
device,device.n.01,musical instrument,musical_instrument.n.01,bell
device,device.n.01,musical instrument,musical_instrument.n.01,bongo
device,device.n.01,musical instrument,musical_instrument.n.01,cello
device,device.n.01,musical instrument,musical_instrument.n.01,chime
device,device.n.01,musical instrument,musical_instrument.n.01,clarinet
device,device.n.01,musical instrument,musical_instrument.n.01,cymbal
device,device.n.01,musical instrument,musical_instrument.n.01,drum
device,device.n.01,musical instrument,musical_instrument.n.01,flute
device,device.n.01,musical instrument,musical_instrument.n.01,french horn
device,device.n.01,musical instrument,musical_instrument.n.01,gong
device,device.n.01,musical instrument,musical_instrument.n.01,guitar
device,device.n.01,musical instrument,musical_instrument.n.01,harmonica
device,device.n.01,musical instrument,musical_instrument.n.01,harp
device,device.n.01,musical instrument,musical_instrument.n.01,horn
device,device.n.01,musical instrument,musical_instrument.n.01,kazoo
device,device.n.01,musical instrument,musical_instrument.n.01,keyboard
device,device.n.01,musical instrument,musical_instrument.n.01,mandolin
device,device.n.01,musical instrument,musical_instrument.n.01,organ
device,device.n.01,musical instrument,musical_instrument.n.01,piano
device,device.n.01,musical instrument,musical_instrument.n.01,recorder
device,device.n.01,musical instrument,musical_instrument.n.01,saxophone
device,device.n.01,musical instrument,musical_instrument.n.01,tambourine
device,device.n.01,musical instrument,musical_instrument.n.01,triangle
device,device.n.01,musical instrument,musical_instrument.n.01,trombone
device,device.n.01,musical instrument,musical_instrument.n.01,trumpet
device,device.n.01,musical instrument,musical_instrument.n.01,tuba
device,device.n.01,musical instrument,musical_instrument.n.01,ukulele
device,device.n.01,musical instrument,musical_instrument.n.01,violin
device,device.n.01,musical instrument,musical_instrument.n.01,xylophone
artifact,artifact.n.01,office supply,-,binder
artifact,artifact.n.01,office supply,-,clipboard
artifact,artifact.n.01,office supply,-,envelope
artifact,artifact.n.01,office supply,-,eraser
artifact,artifact.n.01,office supply,-,file
artifact,artifact.n.01,office supply,-,folder
artifact,artifact.n.01,office supply,-,fountain pen
artifact,artifact.n.01,office supply,-,glue
artifact,artifact.n.01,office supply,-,highlighter
artifact,artifact.n.01,office supply,-,ink
artifact,artifact.n.01,office supply,-,notebook
artifact,artifact.n.01,office supply,-,notepad
artifact,artifact.n.01,office supply,-,paper
artifact,artifact.n.01,office supply,-,paperclip
artifact,artifact.n.01,office supply,-,pen
artifact,artifact.n.01,office supply,-,pencil
artifact,artifact.n.01,office supply,-,pencil sharpener
artifact,artifact.n.01,office supply,-,punch
artifact,artifact.n.01,office supply,-,rubber band
artifact,artifact.n.01,office supply,-,scissors
artifact,artifact.n.01,office supply,-,staple
artifact,artifact.n.01,office supply,-,stapler
artifact,artifact.n.01,office supply,-,tack
artifact,artifact.n.01,office supply,-,tape
artifact,artifact.n.01,office supply,-,thumbtack
clothing,clothing.n.01,outerwear,outerwear.n.01,apron
clothing,clothing.n.01,outerwear,outerwear.n.01,blazer
clothing,clothing.n.01,outerwear,outerwear.n.01,cape
clothing,clothing.n.01,outerwear,outerwear.n.01,cloak
clothing,clothing.n.01,outerwear,outerwear.n.01,coat
clothing,clothing.n.01,outerwear,outerwear.n.01,coverall
clothing,clothing.n.01,outerwear,outerwear.n.01,fur coat
clothing,clothing.n.01,outerwear,outerwear.n.01,glove
clothing,clothing.n.01,outerwear,outerwear.n.01,jacket
clothing,clothing.n.01,outerwear,outerwear.n.01,jumpsuit
clothing,clothing.n.01,outerwear,outerwear.n.01,lab coat
clothing,clothing.n.01,outerwear,outerwear.n.01,overalls
clothing,clothing.n.01,outerwear,outerwear.n.01,raincoat
clothing,clothing.n.01,outerwear,outerwear.n.01,scarf
clothing,clothing.n.01,outerwear,outerwear.n.01,shawl
clothing,clothing.n.01,outerwear,outerwear.n.01,snowsuit
component,component.n.01,auto part,auto_part.n.01,airbag
component,component.n.01,auto part,auto_part.n.01,brake
component,component.n.01,auto part,auto_part.n.01,bumper
component,component.n.01,auto part,auto_part.n.01,car door
component,component.n.01,auto part,auto_part.n.01,car seat
component,component.n.01,auto part,auto_part.n.01,dashboard
component,component.n.01,auto part,auto_part.n.01,engine
component,component.n.01,auto part,auto_part.n.01,exhaust pipe
component,component.n.01,auto part,auto_part.n.01,gasket
component,component.n.01,auto part,auto_part.n.01,gearshift
component,component.n.01,auto part,auto_part.n.01,grille
component,component.n.01,auto part,auto_part.n.01,handbrake
component,component.n.01,auto part,auto_part.n.01,headlight
component,component.n.01,auto part,auto_part.n.01,headrest
component,component.n.01,auto part,auto_part.n.01,hubcap
component,component.n.01,auto part,auto_part.n.01,license plate
component,component.n.01,auto part,auto_part.n.01,odometer
component,component.n.01,auto part,auto_part.n.01,pedal
component,component.n.01,auto part,auto_part.n.01,rearview mirror
component,component.n.01,auto part,auto_part.n.01,rim
component,component.n.01,auto part,auto_part.n.01,roof rack
component,component.n.01,auto part,auto_part.n.01,seatbelt
component,component.n.01,auto part,auto_part.n.01,spark plug
component,component.n.01,auto part,auto_part.n.01,speedometer
component,component.n.01,auto part,auto_part.n.01,steering wheel
component,component.n.01,auto part,auto_part.n.01,sunroof
component,component.n.01,auto part,auto_part.n.01,taillight
component,component.n.01,auto part,auto_part.n.01,wheel
component,component.n.01,auto part,auto_part.n.01,windshield
component,component.n.01,auto part,auto_part.n.01,windshield wiper
utilities,-,toiletry,toiletry.n.01,clipper
utilities,-,toiletry,toiletry.n.01,comb
utilities,-,toiletry,toiletry.n.01,curling iron
utilities,-,toiletry,toiletry.n.01,deodorant
utilities,-,toiletry,toiletry.n.01,diaper
utilities,-,toiletry,toiletry.n.01,eyeliner
utilities,-,toiletry,toiletry.n.01,flatiron
utilities,-,toiletry,toiletry.n.01,floss
utilities,-,toiletry,toiletry.n.01,hairbrush
utilities,-,toiletry,toiletry.n.01,hairdryer
utilities,-,toiletry,toiletry.n.01,hairspray
utilities,-,toiletry,toiletry.n.01,lip balm
utilities,-,toiletry,toiletry.n.01,lip gloss
utilities,-,toiletry,toiletry.n.01,lipstick
utilities,-,toiletry,toiletry.n.01,makeup
utilities,-,toiletry,toiletry.n.01,mascara
utilities,-,toiletry,toiletry.n.01,nail clippers
utilities,-,toiletry,toiletry.n.01,nail file
utilities,-,toiletry,toiletry.n.01,nail polish
utilities,-,toiletry,toiletry.n.01,perfume
utilities,-,toiletry,toiletry.n.01,razor
utilities,-,toiletry,toiletry.n.01,shaving cream
utilities,-,toiletry,toiletry.n.01,shower cap
utilities,-,toiletry,toiletry.n.01,soap
utilities,-,toiletry,toiletry.n.01,swab
utilities,-,toiletry,toiletry.n.01,toilet paper
utilities,-,toiletry,toiletry.n.01,toothbrush
utilities,-,toiletry,toiletry.n.01,toothpaste
utilities,-,toiletry,toiletry.n.01,toothpick
utilities,-,toiletry,toiletry.n.01,tweezers
utilities,-,toiletry,toiletry.n.01,washcloth
organism,organism.n.01,plant,plant.n.02,aloe
organism,organism.n.01,plant,plant.n.02,apple tree
organism,organism.n.01,plant,plant.n.02,artichoke
organism,organism.n.01,plant,plant.n.02,arugula
organism,organism.n.01,plant,plant.n.02,asparagus
organism,organism.n.01,plant,plant.n.02,bamboo
organism,organism.n.01,plant,plant.n.02,basil
organism,organism.n.01,plant,plant.n.02,bok choy
organism,organism.n.01,plant,plant.n.02,bonsai
organism,organism.n.01,plant,plant.n.02,broccoli
organism,organism.n.01,plant,plant.n.02,bush
organism,organism.n.01,plant,plant.n.02,cabbage
organism,organism.n.01,plant,plant.n.02,cactus
organism,organism.n.01,plant,plant.n.02,chive
organism,organism.n.01,plant,plant.n.02,cilantro
organism,organism.n.01,plant,plant.n.02,clover
organism,organism.n.01,plant,plant.n.02,corn
organism,organism.n.01,plant,plant.n.02,daisy
organism,organism.n.01,plant,plant.n.02,dandelion
organism,organism.n.01,plant,plant.n.02,fern
organism,organism.n.01,plant,plant.n.02,flower
organism,organism.n.01,plant,plant.n.02,grapevine
organism,organism.n.01,plant,plant.n.02,grass
organism,organism.n.01,plant,plant.n.02,hedge
organism,organism.n.01,plant,plant.n.02,ivy
organism,organism.n.01,plant,plant.n.02,kale
organism,organism.n.01,plant,plant.n.02,lavender
organism,organism.n.01,plant,plant.n.02,leek
organism,organism.n.01,plant,plant.n.02,lettuce
organism,organism.n.01,plant,plant.n.02,marijuana
organism,organism.n.01,plant,plant.n.02,mint
organism,organism.n.01,plant,plant.n.02,moss
organism,organism.n.01,plant,plant.n.02,orchid
organism,organism.n.01,plant,plant.n.02,palm tree
organism,organism.n.01,plant,plant.n.02,parsley
organism,organism.n.01,plant,plant.n.02,pine tree
organism,organism.n.01,plant,plant.n.02,plant
organism,organism.n.01,plant,plant.n.02,poinsettia
organism,organism.n.01,plant,plant.n.02,poppy
organism,organism.n.01,plant,plant.n.02,rose
organism,organism.n.01,plant,plant.n.02,seaweed
organism,organism.n.01,plant,plant.n.02,spinach
organism,organism.n.01,plant,plant.n.02,sunflower
organism,organism.n.01,plant,plant.n.02,tree
organism,organism.n.01,plant,plant.n.02,tulip
organism,organism.n.01,plant,plant.n.02,tumbleweed
organism,organism.n.01,plant,plant.n.02,weed
clothing,clothing.n.01,protective clothing,-,apron
clothing,clothing.n.01,protective clothing,-,armor
clothing,clothing.n.01,protective clothing,-,bulletproof vest
clothing,clothing.n.01,protective clothing,-,coverall
clothing,clothing.n.01,protective clothing,-,face mask
clothing,clothing.n.01,protective clothing,-,football helmet
clothing,clothing.n.01,protective clothing,-,glove
clothing,clothing.n.01,protective clothing,-,helmet
clothing,clothing.n.01,protective clothing,-,kneepad
clothing,clothing.n.01,protective clothing,-,lab coat
clothing,clothing.n.01,protective clothing,-,life jacket
clothing,clothing.n.01,protective clothing,-,overalls
clothing,clothing.n.01,protective clothing,-,raincoat
clothing,clothing.n.01,protective clothing,-,spacesuit
clothing,clothing.n.01,protective clothing,-,visor
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
clothing,clothing.n.01,protective clothing,-,wetsuit
artifact,artifact.n.01,school supply,-,backpack
artifact,artifact.n.01,school supply,-,binder
artifact,artifact.n.01,school supply,-,book
artifact,artifact.n.01,school supply,-,calculator
artifact,artifact.n.01,school supply,-,chalk
artifact,artifact.n.01,school supply,-,chalkboard
artifact,artifact.n.01,school supply,-,crayon
artifact,artifact.n.01,school supply,-,eraser
artifact,artifact.n.01,school supply,-,folder
artifact,artifact.n.01,school supply,-,fountain pen
artifact,artifact.n.01,school supply,-,glue
artifact,artifact.n.01,school supply,-,highlighter
artifact,artifact.n.01,school supply,-,ink
artifact,artifact.n.01,school supply,-,inkwell
artifact,artifact.n.01,school supply,-,lunchbox
artifact,artifact.n.01,school supply,-,marker
artifact,artifact.n.01,school supply,-,notebook
artifact,artifact.n.01,school supply,-,notepad
artifact,artifact.n.01,school supply,-,paper
artifact,artifact.n.01,school supply,-,paperclip
artifact,artifact.n.01,school supply,-,pen
artifact,artifact.n.01,school supply,-,pencil
artifact,artifact.n.01,school supply,-,pencil sharpener
artifact,artifact.n.01,school supply,-,ruler
artifact,artifact.n.01,school supply,-,stapler
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
artifact,artifact.n.01,school supply,-,whiteboard
animal,animal.n.01,sea animal,sea_animal.n.01,barnacle
animal,animal.n.01,sea animal,sea_animal.n.01,blowfish
animal,animal.n.01,sea animal,sea_animal.n.01,catfish
animal,animal.n.01,sea animal,sea_animal.n.01,clam
animal,animal.n.01,sea animal,sea_animal.n.01,coral
animal,animal.n.01,sea animal,sea_animal.n.01,crab
animal,animal.n.01,sea animal,sea_animal.n.01,dolphin
animal,animal.n.01,sea animal,sea_animal.n.01,eel
animal,animal.n.01,sea animal,sea_animal.n.01,fish
animal,animal.n.01,sea animal,sea_animal.n.01,jellyfish
animal,animal.n.01,sea animal,sea_animal.n.01,lobster
animal,animal.n.01,sea animal,sea_animal.n.01,manatee
animal,animal.n.01,sea animal,sea_animal.n.01,mussel
animal,animal.n.01,sea animal,sea_animal.n.01,octopus
animal,animal.n.01,sea animal,sea_animal.n.01,oyster
animal,animal.n.01,sea animal,sea_animal.n.01,sardine
animal,animal.n.01,sea animal,sea_animal.n.01,scallop
animal,animal.n.01,sea animal,sea_animal.n.01,sea urchin
animal,animal.n.01,sea animal,sea_animal.n.01,seahorse
animal,animal.n.01,sea animal,sea_animal.n.01,seal
animal,animal.n.01,sea animal,sea_animal.n.01,shark
animal,animal.n.01,sea animal,sea_animal.n.01,shrimp
animal,animal.n.01,sea animal,sea_animal.n.01,snail
animal,animal.n.01,sea animal,sea_animal.n.01,squid
animal,animal.n.01,sea animal,sea_animal.n.01,starfish
animal,animal.n.01,sea animal,sea_animal.n.01,stingray
animal,animal.n.01,sea animal,sea_animal.n.01,swordfish
animal,animal.n.01,sea animal,sea_animal.n.01,turtle
animal,animal.n.01,sea animal,sea_animal.n.01,walrus
animal,animal.n.01,sea animal,sea_animal.n.01,whale
food,food.n.01,seafood,seafood.n.01,blowfish
food,food.n.01,seafood,seafood.n.01,calamari
food,food.n.01,seafood,seafood.n.01,catfish
food,food.n.01,seafood,seafood.n.01,caviar
food,food.n.01,seafood,seafood.n.01,clam
food,food.n.01,seafood,seafood.n.01,crab
food,food.n.01,seafood,seafood.n.01,crayfish
food,food.n.01,seafood,seafood.n.01,eel
food,food.n.01,seafood,seafood.n.01,fish
food,food.n.01,seafood,seafood.n.01,jellyfish
food,food.n.01,seafood,seafood.n.01,lobster
food,food.n.01,seafood,seafood.n.01,mussel
food,food.n.01,seafood,seafood.n.01,octopus
food,food.n.01,seafood,seafood.n.01,oyster
food,food.n.01,seafood,seafood.n.01,sardine
food,food.n.01,seafood,seafood.n.01,scallop
food,food.n.01,seafood,seafood.n.01,sea urchin
food,food.n.01,seafood,seafood.n.01,seafood
food,food.n.01,seafood,seafood.n.01,seaweed
food,food.n.01,seafood,seafood.n.01,shark
food,food.n.01,seafood,seafood.n.01,shrimp
food,food.n.01,seafood,seafood.n.01,snail
food,food.n.01,seafood,seafood.n.01,squid
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
food,food.n.01,seafood,seafood.n.01,swordfish
instrument,instrument.n.01,tool,tool.n.01,air pump
instrument,instrument.n.01,tool,tool.n.01,anvil
instrument,instrument.n.01,tool,tool.n.01,axe
instrument,instrument.n.01,tool,tool.n.01,backscratcher
instrument,instrument.n.01,tool,tool.n.01,blower
instrument,instrument.n.01,tool,tool.n.01,blowtorch
instrument,instrument.n.01,tool,tool.n.01,bottle opener
instrument,instrument.n.01,tool,tool.n.01,broom
instrument,instrument.n.01,tool,tool.n.01,brush
instrument,instrument.n.01,tool,tool.n.01,can opener
instrument,instrument.n.01,tool,tool.n.01,chain
instrument,instrument.n.01,tool,tool.n.01,chainsaw
instrument,instrument.n.01,tool,tool.n.01,chisel
instrument,instrument.n.01,tool,tool.n.01,chopsticks
instrument,instrument.n.01,tool,tool.n.01,cleaver
instrument,instrument.n.01,tool,tool.n.01,clipper
instrument,instrument.n.01,tool,tool.n.01,corkscrew
instrument,instrument.n.01,tool,tool.n.01,crank
instrument,instrument.n.01,tool,tool.n.01,crowbar
instrument,instrument.n.01,tool,tool.n.01,curling iron
instrument,instrument.n.01,tool,tool.n.01,drill
instrument,instrument.n.01,tool,tool.n.01,duster
instrument,instrument.n.01,tool,tool.n.01,dustpan
instrument,instrument.n.01,tool,tool.n.01,eggbeater
instrument,instrument.n.01,tool,tool.n.01,file
instrument,instrument.n.01,tool,tool.n.01,flyswatter
instrument,instrument.n.01,tool,tool.n.01,fork
instrument,instrument.n.01,tool,tool.n.01,fountain pen
instrument,instrument.n.01,tool,tool.n.01,funnel
instrument,instrument.n.01,tool,tool.n.01,gavel
instrument,instrument.n.01,tool,tool.n.01,grater
instrument,instrument.n.01,tool,tool.n.01,grinder
instrument,instrument.n.01,tool,tool.n.01,hammer
instrument,instrument.n.01,tool,tool.n.01,hoe
instrument,instrument.n.01,tool,tool.n.01,hose
instrument,instrument.n.01,tool,tool.n.01,icepick
instrument,instrument.n.01,tool,tool.n.01,jack
instrument,instrument.n.01,tool,tool.n.01,jackhammer
instrument,instrument.n.01,tool,tool.n.01,knife
instrument,instrument.n.01,tool,tool.n.01,ladder
instrument,instrument.n.01,tool,tool.n.01,ladle
instrument,instrument.n.01,tool,tool.n.01,letter opener
instrument,instrument.n.01,tool,tool.n.01,lighter
instrument,instrument.n.01,tool,tool.n.01,magnifier
instrument,instrument.n.01,tool,tool.n.01,magnifying glass
instrument,instrument.n.01,tool,tool.n.01,mallet
instrument,instrument.n.01,tool,tool.n.01,marker
instrument,instrument.n.01,tool,tool.n.01,match
instrument,instrument.n.01,tool,tool.n.01,metal detector
instrument,instrument.n.01,tool,tool.n.01,mop
instrument,instrument.n.01,tool,tool.n.01,nail clippers
instrument,instrument.n.01,tool,tool.n.01,nail file
instrument,instrument.n.01,tool,tool.n.01,needle
instrument,instrument.n.01,tool,tool.n.01,nutcracker
instrument,instrument.n.01,tool,tool.n.01,paintbrush
instrument,instrument.n.01,tool,tool.n.01,peeler
instrument,instrument.n.01,tool,tool.n.01,pen
instrument,instrument.n.01,tool,tool.n.01,pencil
instrument,instrument.n.01,tool,tool.n.01,pencil sharpener
instrument,instrument.n.01,tool,tool.n.01,penlight
instrument,instrument.n.01,tool,tool.n.01,pickax
instrument,instrument.n.01,tool,tool.n.01,pin
instrument,instrument.n.01,tool,tool.n.01,pitchfork
instrument,instrument.n.01,tool,tool.n.01,pliers
instrument,instrument.n.01,tool,tool.n.01,plunger
instrument,instrument.n.01,tool,tool.n.01,pocketknife
instrument,instrument.n.01,tool,tool.n.01,poker
instrument,instrument.n.01,tool,tool.n.01,polisher
instrument,instrument.n.01,tool,tool.n.01,punch
instrument,instrument.n.01,tool,tool.n.01,quill
instrument,instrument.n.01,tool,tool.n.01,rake
instrument,instrument.n.01,tool,tool.n.01,ratchet
instrument,instrument.n.01,tool,tool.n.01,razor
instrument,instrument.n.01,tool,tool.n.01,rolling pin
instrument,instrument.n.01,tool,tool.n.01,rope
instrument,instrument.n.01,tool,tool.n.01,ruler
instrument,instrument.n.01,tool,tool.n.01,sandpaper
instrument,instrument.n.01,tool,tool.n.01,saw
instrument,instrument.n.01,tool,tool.n.01,sawhorse
instrument,instrument.n.01,tool,tool.n.01,scalpel
instrument,instrument.n.01,tool,tool.n.01,scissors
instrument,instrument.n.01,tool,tool.n.01,scoop
instrument,instrument.n.01,tool,tool.n.01,scraper
instrument,instrument.n.01,tool,tool.n.01,screwdriver
instrument,instrument.n.01,tool,tool.n.01,shears
instrument,instrument.n.01,tool,tool.n.01,shovel
instrument,instrument.n.01,tool,tool.n.01,sickle
instrument,instrument.n.01,tool,tool.n.01,sledgehammer
instrument,instrument.n.01,tool,tool.n.01,soldering iron
instrument,instrument.n.01,tool,tool.n.01,spatula
instrument,instrument.n.01,tool,tool.n.01,spoon
instrument,instrument.n.01,tool,tool.n.01,squeegee
instrument,instrument.n.01,tool,tool.n.01,stamp
instrument,instrument.n.01,tool,tool.n.01,staple gun
instrument,instrument.n.01,tool,tool.n.01,sweeper
instrument,instrument.n.01,tool,tool.n.01,tape measure
instrument,instrument.n.01,tool,tool.n.01,tongs
instrument,instrument.n.01,tool,tool.n.01,tool
instrument,instrument.n.01,tool,tool.n.01,trident
instrument,instrument.n.01,tool,tool.n.01,trowel
instrument,instrument.n.01,tool,tool.n.01,tweezers
instrument,instrument.n.01,tool,tool.n.01,vacuum
instrument,instrument.n.01,tool,tool.n.01,vise
instrument,instrument.n.01,tool,tool.n.01,watering can
instrument,instrument.n.01,tool,tool.n.01,wedge
instrument,instrument.n.01,tool,tool.n.01,wire cutters
instrument,instrument.n.01,tool,tool.n.01,wrench
artifact,artifact.n.01,toy,toy.n.01,ball
artifact,artifact.n.01,toy,toy.n.01,balloon
artifact,artifact.n.01,toy,toy.n.01,beachball
artifact,artifact.n.01,toy,toy.n.01,boomerang
artifact,artifact.n.01,toy,toy.n.01,crayon
artifact,artifact.n.01,toy,toy.n.01,doll
artifact,artifact.n.01,toy,toy.n.01,dollhouse
artifact,artifact.n.01,toy,toy.n.01,dreidel
artifact,artifact.n.01,toy,toy.n.01,frisbee
artifact,artifact.n.01,toy,toy.n.01,gyroscope
artifact,artifact.n.01,toy,toy.n.01,hobbyhorse
artifact,artifact.n.01,toy,toy.n.01,hula hoop
artifact,artifact.n.01,toy,toy.n.01,kaleidoscope
artifact,artifact.n.01,toy,toy.n.01,kite
artifact,artifact.n.01,toy,toy.n.01,lego
artifact,artifact.n.01,toy,toy.n.01,marble
artifact,artifact.n.01,toy,toy.n.01,music box
artifact,artifact.n.01,toy,toy.n.01,noisemaker
artifact,artifact.n.01,toy,toy.n.01,pinwheel
artifact,artifact.n.01,toy,toy.n.01,pogo stick
artifact,artifact.n.01,toy,toy.n.01,puppet
artifact,artifact.n.01,toy,toy.n.01,rattle
artifact,artifact.n.01,toy,toy.n.01,robot
artifact,artifact.n.01,toy,toy.n.01,rocking horse
artifact,artifact.n.01,toy,toy.n.01,scooter
artifact,artifact.n.01,toy,toy.n.01,skateboard
artifact,artifact.n.01,toy,toy.n.01,slingshot
artifact,artifact.n.01,toy,toy.n.01,squirt gun
artifact,artifact.n.01,toy,toy.n.01,stilt
artifact,artifact.n.01,toy,toy.n.01,teddy bear
