anchor,concept,similarity
seafood,belt,0.3060809373855591
seafood,tupperware,0.3059866726398468
seafood,cardinal,0.30598586797714233
seafood,dolphin,0.3059847354888916
seafood,jetski,0.30582594871520996
seafood,stethoscope,0.30567407608032227
seafood,saw,0.3054901659488678
seafood,bowtie,0.30541354417800903
seafood,syringe,0.30538955330848694
seafood,pants,0.30534833669662476
seafood,coleslaw,0.30518192052841187
seafood,trashcan,0.30509132146835327
seafood,sandpaper,0.3049623668193817
seafood,yo-yo,0.30476078391075134
seafood,teacup,0.3046913146972656
seafood,wetsuit,0.30465376377105713
seafood,peacock,0.3046039342880249
seafood,poinsettia,0.3045720160007477
seafood,olive,0.30452924966812134
seafood,aardvark,0.30446770787239075
seafood,coverall,0.30442968010902405
seafood,marker,0.3043297231197357
seafood,burrito,0.30421656370162964
seafood,hatchet,0.303347110748291
seafood,wafer,0.3032428026199341
seafood,moccasin,0.30286502838134766
seafood,cheese,0.3028266727924347
seafood,pony,0.3026241660118103
seafood,meat,0.3024974465370178
seafood,shaker,0.30235838890075684
seafood,brush,0.3019103407859802
seafood,clipboard,0.30167317390441895
seafood,pajamas,0.3015024662017822
seafood,lipstick,0.3014914393424988
seafood,jersey,0.30138903856277466
seafood,avocado,0.301373690366745
seafood,teapot,0.301327645778656
seafood,sword,0.3012847304344177
seafood,broom,0.30111178755760193
seafood,webcam,0.3009164333343506
seafood,faucet,0.3007146418094635
seafood,camcorder,0.30044445395469666
seafood,chariot,0.3001862168312073
seafood,loveseat,0.2999856472015381
seafood,gasket,0.2999032735824585
seafood,kneepad,0.29971832036972046
seafood,computer,0.2994386851787567
seafood,dumpling,0.2993771731853485
seafood,lamb,0.2993604838848114
seafood,porcupine,0.2993182837963104
seafood,grater,0.29883188009262085
seafood,clam,0.2987610697746277
seafood,soap,0.298748254776001
seafood,bok choy,0.29836809635162354
seafood,dalmatian,0.298032283782959
seafood,dustpan,0.2979656755924225
seafood,insole,0.29789870977401733
seafood,grits,0.2974429130554199
seafood,rifle,0.2974289655685425
seafood,elephant,0.29738354682922363
seafood,shirt,0.2973428964614868
seafood,bonnet,0.2971126139163971
seafood,peg,0.29695314168930054
seafood,mouse,0.29694199562072754
seafood,videogame,0.2966305613517761
seafood,spear,0.2966201901435852
seafood,tugboat,0.29655903577804565
seafood,lizard,0.29654163122177124
seafood,terrarium,0.29637300968170166
seafood,wasp,0.2962743043899536
seafood,cape,0.2961263060569763
seafood,moose,0.2961169481277466
seafood,chaps,0.2960394024848938
seafood,taco,0.2958824336528778
seafood,hinge,0.29544615745544434
seafood,laptop,0.29541170597076416
seafood,sifter,0.2952077090740204
seafood,tool,0.2951695919036865
seafood,coyote,0.29508957266807556
seafood,crossbow,0.2950538992881775
seafood,machine gun,0.2950012981891632
seafood,pedal,0.2949293553829193
seafood,valve,0.2948205769062042
seafood,swab,0.29474055767059326
seafood,wine,0.2946056127548218
seafood,snail,0.2944594621658325
seafood,meerkat,0.2943311929702759
seafood,hot chocolate,0.2942756712436676
seafood,leotard,0.2942619323730469
seafood,ratchet,0.2939288020133972
seafood,flip-flop,0.29392117261886597
seafood,bag,0.29390954971313477
seafood,chinchilla,0.29384714365005493
seafood,tadpole,0.2937459945678711
seafood,pita,0.2935822606086731
seafood,vest,0.29348528385162354
seafood,deodorant,0.2934178113937378
seafood,comb,0.29338401556015015
seafood,bell,0.29337888956069946
seafood,juicer,0.29336875677108765
seafood,robe,0.2932387888431549
seafood,blazer,0.29320600628852844
seafood,bikini,0.2931135296821594
seafood,quesadilla,0.2930710017681122
seafood,sheep,0.2930598855018616
seafood,cheesecake,0.2929786145687103
seafood,gondola,0.2924371659755707
seafood,arugula,0.2922564744949341
seafood,apple,0.29181286692619324
seafood,pheasant,0.29151833057403564
seafood,timer,0.2911781072616577
seafood,toga,0.2911277115345001
seafood,eyedropper,0.2911032736301422
seafood,sarcophagus,0.2910880446434021
seafood,microwave,0.29096919298171997
seafood,ostrich,0.290905624628067
seafood,printer,0.29077577590942383
seafood,lanyard,0.2905764579772949
seafood,cannon,0.2903914749622345
seafood,wolf,0.29028189182281494
seafood,clarinet,0.29020681977272034
seafood,crank,0.2900633215904236
seafood,tuba,0.28995057940483093
seafood,orange,0.2893741726875305
seafood,marble,0.28931325674057007
seafood,container,0.28925594687461853
seafood,otter,0.28925278782844543
seafood,drawer,0.28865501284599304
seafood,ant,0.2881854176521301
seafood,box,0.28817084431648254
seafood,t-shirt,0.28816378116607666
seafood,cheeseburger,0.28768497705459595
seafood,suit,0.2876436412334442
seafood,limousine,0.2874264121055603
seafood,chandelier,0.28717041015625
seafood,monkey,0.28699856996536255
seafood,turntable,0.28693410754203796
seafood,kangaroo,0.2865777611732483
seafood,platypus,0.2860265374183655
seafood,scooter,0.285781592130661
seafood,buckle,0.28533488512039185
seafood,armor,0.28523993492126465
seafood,cd player,0.2851620018482208
seafood,grape,0.2850554585456848
seafood,vial,0.28478264808654785
seafood,highlighter,0.2846897840499878
seafood,bike,0.28461378812789917
seafood,koala,0.2844775319099426
seafood,cymbal,0.284427285194397
seafood,chili,0.28426241874694824
seafood,margarita,0.2839714586734772
seafood,crow,0.28394120931625366
seafood,accordion,0.2838311195373535
seafood,tiramisu,0.2837900221347809
seafood,shrimp,0.2834983766078949
seafood,waffle,0.2834412157535553
seafood,rope,0.2833656668663025
seafood,orangutan,0.2831462025642395
seafood,asparagus,0.28290048241615295
seafood,llama,0.2828957140445709
seafood,tree,0.28286975622177124
seafood,marmalade,0.28279513120651245
seafood,bottle,0.2825232446193695
seafood,cucumber,0.2824910581111908
seafood,harmonica,0.28247442841529846
seafood,weasel,0.2824653387069702
seafood,tricycle,0.28196853399276733
seafood,mug,0.28184038400650024
seafood,pig,0.2818111181259155
seafood,camera,0.28134751319885254
seafood,gyro,0.28129005432128906
seafood,odometer,0.280769020318985
seafood,ottoman,0.28064003586769104
seafood,locker,0.28014108538627625
seafood,rickshaw,0.2796684503555298
seafood,doorknocker,0.27965325117111206
seafood,magnifier,0.279644250869751
seafood,dreidel,0.2795993685722351
seafood,turkey,0.27934539318084717
seafood,engine,0.2792937755584717
seafood,tie,0.2792717516422272
seafood,owl,0.27927151322364807
seafood,hairspray,0.27905160188674927
seafood,scissors,0.2790404260158539
seafood,eraser,0.2789955735206604
seafood,ruler,0.2787715196609497
seafood,rim,0.27868425846099854
seafood,flute,0.2786087989807129
seafood,possum,0.27848732471466064
seafood,hedge,0.2783336043357849
seafood,cord,0.27819982171058655
seafood,latch,0.277999609708786
seafood,blender,0.2778564691543579
seafood,potpourri,0.27738863229751587
seafood,donkey,0.2773286998271942
seafood,boa,0.2770655155181885
seafood,coffeemaker,0.27701422572135925
seafood,stapler,0.2769506275653839
seafood,recliner,0.2769029140472412
seafood,calculator,0.27660810947418213
seafood,strap,0.27660703659057617
seafood,bison,0.2765365242958069
seafood,lion,0.276172399520874
seafood,toucan,0.27602851390838623
seafood,tiara,0.2758159041404724
seafood,icemaker,0.275549054145813
seafood,deer,0.2754555344581604
seafood,honeypot,0.27542075514793396
seafood,melon,0.27521663904190063
seafood,ticktacktoe,0.27519744634628296
seafood,forklift,0.27518630027770996
seafood,jeep,0.27497172355651855
seafood,chime,0.2746935188770294
seafood,ambulance,0.27443593740463257
seafood,antelope,0.2743592858314514
seafood,bazooka,0.2743082642555237
seafood,swan,0.27404913306236267
seafood,turtleneck,0.2737785577774048
seafood,wagon,0.2734806537628174
seafood,spider,0.2726091742515564
seafood,skirt,0.27249765396118164
seafood,snake,0.2723919153213501
seafood,dagger,0.27203693985939026
seafood,gong,0.2719261050224304
seafood,trolley,0.2718689739704132
seafood,leopard,0.27119141817092896
seafood,cane,0.27105382084846497
seafood,lego,0.27064698934555054
seafood,glue,0.2705896198749542
seafood,incubator,0.27048128843307495
seafood,hose,0.269568532705307
seafood,cauliflower,0.2693408131599426
seafood,poodle,0.26929762959480286
seafood,soda,0.2691076397895813
seafood,celery,0.26896899938583374
seafood,bongo,0.2688813805580139
seafood,tongs,0.2686600983142853
seafood,undershirt,0.26838719844818115
seafood,knife,0.26824843883514404
seafood,cage,0.2681604027748108
seafood,basket,0.26775068044662476
seafood,arrow,0.26768118143081665
seafood,trowel,0.26762399077415466
seafood,yogurt,0.2673991322517395
seafood,souffle,0.26731008291244507
seafood,ball,0.2672691345214844
seafood,stilt,0.26722556352615356
seafood,clover,0.26684677600860596
seafood,toolbox,0.2668023109436035
seafood,cable,0.2663113474845886
seafood,bracket,0.26608729362487793
seafood,bullet,0.26595473289489746
seafood,checkers,0.2658981680870056
seafood,grenade,0.2658965587615967
seafood,chalk,0.26567408442497253
seafood,ladder,0.2650756239891052
seafood,urn,0.26503729820251465
seafood,ivy,0.2649543285369873
seafood,rat,0.2648675739765167
seafood,machete,0.2647717595100403
seafood,gorilla,0.2645469903945923
seafood,bat,0.26442164182662964
seafood,quill,0.26441681385040283
seafood,funnel,0.2642512321472168
seafood,lock,0.2642238140106201
seafood,candelabra,0.26393890380859375
seafood,amplifier,0.2639313042163849
seafood,zebra,0.2637678384780884
seafood,bolt,0.2637316584587097
seafood,taffy,0.2636908292770386
seafood,hawk,0.26358962059020996
seafood,tulip,0.2635763883590698
seafood,xylophone,0.2633911371231079
seafood,blowfish,0.2633030414581299
seafood,joystick,0.26317811012268066
seafood,slicer,0.2629050612449646
seafood,chocolate,0.2623041868209839
seafood,dandelion,0.26226693391799927
seafood,bomb,0.26204025745391846
seafood,violin,0.26157146692276
seafood,yak,0.26152825355529785
seafood,kazoo,0.26144087314605713
seafood,rattlesnake,0.26138436794281006
seafood,frisbee,0.2611612379550934
seafood,cup,0.2609846889972687
seafood,sombrero,0.26090073585510254
seafood,lamp,0.26085758209228516
seafood,tuxedo,0.2607322335243225
seafood,ashtray,0.26060688495635986
seafood,cantaloupe,0.26046091318130493
seafood,sorbet,0.2601824998855591
seafood,binder,0.26004305481910706
seafood,dip,0.2598852813243866
seafood,quad,0.2597483694553375
seafood,van,0.25964656472206116
seafood,quiche,0.2595834732055664
seafood,gavel,0.25915688276290894
seafood,pie,0.25915515422821045
seafood,cobra,0.25915101170539856
seafood,generator,0.25913378596305847
seafood,thermometer,0.2588900923728943
seafood,helicopter,0.2587851881980896
seafood,kayak,0.258766770362854
seafood,kitten,0.2587237060070038
seafood,pencil,0.2586948573589325
seafood,baton,0.2586923837661743
seafood,hook,0.25844162702560425
seafood,patty,0.2579900920391083
seafood,giraffe,0.2577594518661499
seafood,chick,0.25770556926727295
seafood,mold,0.2576548457145691
seafood,kettle,0.2576363682746887
seafood,switch,0.25755244493484497
seafood,spam,0.25752177834510803
seafood,basil,0.2570283114910126
seafood,thumbtack,0.25699129700660706
seafood,guitar,0.2565722167491913
seafood,shelf,0.2560533285140991
seafood,turban,0.2560279071331024
seafood,anvil,0.2552792727947235
seafood,pepper,0.2551788091659546
seafood,luggage,0.2549811005592346
seafood,toast,0.25470033288002014
seafood,chain,0.2543747127056122
seafood,abacus,0.2541877329349518
seafood,grille,0.2535514235496521
seafood,piano,0.25345170497894287
seafood,gopher,0.25336670875549316
seafood,knob,0.2531070113182068
seafood,recorder,0.2530718445777893
seafood,kilt,0.2524232864379883
seafood,octopus,0.2520442008972168
seafood,defibrillator,0.2519763708114624
seafood,pipe,0.2518612742424011
seafood,zucchini,0.25171539187431335
seafood,coral,0.2516556680202484
seafood,wig,0.251172810792923
seafood,table,0.25114649534225464
seafood,mop,0.25105923414230347
seafood,doorknob,0.2507730722427368
seafood,cow,0.2504590153694153
seafood,clasp,0.25033554434776306
seafood,corn,0.2502652108669281
seafood,aloe,0.25021085143089294
seafood,bed,0.24975034594535828
seafood,revolver,0.24944080412387848
seafood,mousse,0.24874737858772278
seafood,nacho,0.2485867738723755
seafood,whip,0.24840867519378662
seafood,puppet,0.24833859503269196
seafood,bun,0.24825404584407806
seafood,tape,0.24797779321670532
seafood,slug,0.2478976845741272
seafood,throne,0.24772267043590546
seafood,candlestick,0.24765807390213013
seafood,kimono,0.24737077951431274
seafood,pot,0.24731627106666565
seafood,hammock,0.24722439050674438
seafood,go-kart,0.24717183411121368
seafood,okra,0.24671123921871185
seafood,jet,0.24620386958122253
seafood,squid,0.246135413646698
seafood,cart,0.2456730604171753
seafood,hopscotch,0.24564598500728607
seafood,flour,0.24557138979434967
seafood,pug,0.2453612983226776
seafood,radio,0.244526207447052
seafood,grapefruit,0.24437415599822998
seafood,keg,0.24431833624839783
seafood,tent,0.24411819875240326
seafood,tiger,0.2440517544746399
seafood,chihuahua,0.24400483071804047
seafood,candy,0.24384281039237976
seafood,notepad,0.24372407793998718
seafood,globe,0.24367038905620575
seafood,cilantro,0.24341195821762085
seafood,mango,0.24295245110988617
seafood,minivan,0.24235129356384277
seafood,iron,0.24231365323066711
seafood,shovel,0.24226287007331848
seafood,mongoose,0.24209623038768768
seafood,notebook,0.241385355591774
seafood,ram,0.24088154733181
seafood,rack,0.24082794785499573
seafood,organ,0.24039554595947266
seafood,knot,0.2401721477508545
seafood,mascara,0.23976726830005646
seafood,crate,0.23966749012470245
seafood,wire,0.23940616846084595
seafood,key,0.23860713839530945
seafood,pocket,0.23820680379867554
seafood,mirror,0.2381802797317505
seafood,screen,0.23814816772937775
seafood,cot,0.2378772795200348
seafood,reindeer,0.23776578903198242
seafood,baklava,0.23752106726169586
seafood,fruit,0.23722851276397705
seafood,hat,0.23642577230930328
seafood,mole,0.23623909056186676
seafood,turtle,0.23518338799476624
seafood,lettuce,0.23487508296966553
seafood,kebab,0.23428460955619812
seafood,lime,0.23342110216617584
seafood,lavender,0.23341722786426544
seafood,flask,0.23269551992416382
seafood,rhubarb,0.23212161660194397
seafood,jalapeno,0.23161008954048157
seafood,bulldozer,0.23145321011543274
seafood,slingshot,0.23106099665164948
seafood,lighter,0.2297845184803009
seafood,centrifuge,0.22937436401844025
seafood,milk,0.22912302613258362
seafood,button,0.22890299558639526
seafood,television,0.22887524962425232
seafood,axe,0.22858017683029175
seafood,wok,0.2280929684638977
seafood,pin,0.22736027836799622
seafood,scanner,0.22719398140907288
seafood,latte,0.22599031031131744
seafood,polisher,0.2254917323589325
seafood,rhinoceros,0.22533784806728363
seafood,flamethrower,0.22523099184036255
seafood,chisel,0.22491766512393951
seafood,tick,0.22469645738601685
seafood,mandolin,0.22413092851638794
seafood,dynamite,0.22398340702056885
seafood,poker,0.2239111363887787
seafood,harp,0.22378334403038025
seafood,sushi,0.22324295341968536
seafood,sauerkraut,0.22269774973392487
seafood,folder,0.2222815752029419
seafood,trombone,0.21947327256202698
seafood,dice,0.21918149292469025
seafood,bamboo,0.21776729822158813
seafood,scrabble,0.21725960075855255
seafood,bin,0.2170744240283966
seafood,hoe,0.21665824949741364
seafood,pizza,0.21647405624389648
seafood,razor,0.21645613014698029
seafood,rattle,0.2162591814994812
seafood,kite,0.21543243527412415
seafood,modem,0.21506263315677643
seafood,lollipop,0.2147311270236969
seafood,velcro,0.21444086730480194
seafood,rake,0.21434177458286285
seafood,mustard,0.21204857528209686
seafood,fan,0.2115543633699417
seafood,guacamole,0.21133261919021606
seafood,jar,0.2108166217803955
seafood,match,0.20946119725704193
seafood,sling,0.20943328738212585
seafood,hammer,0.20938298106193542
seafood,iceskate,0.20897625386714935
seafood,floss,0.20808124542236328
seafood,broccoli,0.20770308375358582
seafood,pen,0.20392271876335144
seafood,thermos,0.20374955236911774
seafood,vise,0.19918233156204224
seafood,papaya,0.1983105093240738
seafood,pan,0.19825805723667145
seafood,bra,0.19675682485103607
seafood,trident,0.19453880190849304
seafood,gum,0.19363565742969513
seafood,kiwi,0.19326777756214142
seafood,flan,0.1914493292570114
seafood,frame,0.18967048823833466
seafood,kale,0.1887621283531189
seafood,bow,0.1866081953048706
seafood,can,0.18657049536705017
seafood,panda,0.18477928638458252
seafood,stereo,0.18369601666927338
seafood,file,0.18282733857631683
seafood,scoop,0.18227943778038025
seafood,uniform,0.18123847246170044
seafood,handle,0.17984223365783691
seafood,ham,0.17758546769618988
seafood,jam,0.16981500387191772
seafood,muff,0.16222518682479858
seafood,roll,0.15671052038669586
seafood,string cheese,0.1507721096277237
seafood,wrap,0.13434073328971863
seafood,router,0.10923560708761215
office supply,school bus,0.6175581216812134
office supply,coffee table,0.6090593934059143
office supply,shopping cart,0.6053364872932434
office supply,swimming pool,0.6000829935073853
office supply,food processor,0.5902493000030518
office supply,music box,0.5815333127975464
office supply,coffee bean,0.5812830924987793
office supply,wine bottle,0.5779215097427368
office supply,filing cabinet,0.5748311281204224
office supply,remote control,0.5730335116386414
office supply,record player,0.5580626726150513
office supply,bottle opener,0.5580424070358276
office supply,paper bag,0.5555520057678223
office supply,ice pack,0.553947925567627
office supply,sofa bed,0.5522772073745728
office supply,letter opener,0.550475001335144
office supply,shower cap,0.5495152473449707
office supply,cruise ship,0.5482727289199829
office supply,tube top,0.5471282005310059
office supply,briefcase,0.5459047555923462
office supply,ready meal,0.5454431772232056
office supply,license plate,0.5444708466529846
office supply,golf cart,0.5421567559242249
office supply,air mattress,0.5367209911346436
office supply,combination lock,0.53447425365448
office supply,drink,0.5343982577323914
office supply,weather vane,0.5323840975761414
office supply,water bottle,0.531929075717926
office supply,garbage truck,0.5304371118545532
office supply,computer screen,0.5272228717803955
office supply,mattress,0.5268715620040894
office supply,playing card,0.5261188745498657
office supply,backpack,0.5246620178222656
office supply,board game,0.5238737463951111
office supply,eye patch,0.5237287878990173
office supply,wine cooler,0.5233608484268188
office supply,candy bar,0.5173265337944031
office supply,vending machine,0.5158798098564148
office supply,cabinet,0.5156696438789368
office supply,tape measure,0.5136792659759521
office supply,cash machine,0.5128411054611206
office supply,jewelry,0.5108147859573364
office supply,apple tree,0.509548008441925
office supply,ski boots,0.5090242028236389
office supply,pepper mill,0.5088696479797363
office supply,tape recorder,0.508570671081543
office supply,projector,0.507536768913269
office supply,life jacket,0.5065664052963257
office supply,hot tub,0.5046177506446838
office supply,measuring cup,0.5039103031158447
office supply,train set,0.49986422061920166
office supply,toilet paper,0.4997867941856384
office supply,water filter,0.4996633529663086
office supply,sewing machine,0.49887698888778687
office supply,shaving cream,0.49488207697868347
office supply,pocket watch,0.4947446286678314
office supply,safety pin,0.49236685037612915
office supply,police car,0.49219077825546265
office supply,plaster cast,0.4894042909145355
office supply,boxer shorts,0.4875619113445282
office supply,tablet,0.48753127455711365
office supply,nail clippers,0.48746737837791443
office supply,nail file,0.486095130443573
office supply,electric chair,0.4832017421722412
office supply,ice cream,0.4811982810497284
office supply,spark plug,0.4808332324028015
office supply,star fruit,0.4796372652053833
office supply,coffee,0.4795241951942444
office supply,footrest,0.47536879777908325
office supply,place mat,0.4753369092941284
office supply,clothes,0.4738162159919739
office supply,rubber band,0.47315722703933716
office supply,watch,0.47206979990005493
office supply,cake mix,0.46804553270339966
office supply,stockings,0.4677934944629669
office supply,fast food,0.46744412183761597
office supply,glasses,0.4671711027622223
office supply,glass,0.4671710133552551
office supply,washing machine,0.4669768214225769
office supply,dresser,0.4669269025325775
office supply,centerpiece,0.46605437994003296
office supply,car seat,0.4657425582408905
office supply,vegetable,0.46493449807167053
office supply,bracelet,0.4635535478591919
office supply,mailbox,0.46314921975135803
office supply,marijuana,0.4630143344402313
office supply,ballot box,0.4627642035484314
office supply,hovercraft,0.46207278966903687
office supply,headdress,0.4620599150657654
office supply,car door,0.46197444200515747
office supply,glove,0.46126359701156616
office supply,water heater,0.46081823110580444
office supply,coffee pot,0.46070677042007446
office supply,candy cane,0.4598563313484192
office supply,breadbox,0.4598516821861267
office supply,wire cutters,0.45946580171585083
office supply,headrest,0.4591338038444519
office supply,test tube,0.45848017930984497
office supply,sugar cube,0.45790624618530273
office supply,lab coat,0.4575493335723877
office supply,green beans,0.4558209180831909
office supply,seafood,0.4555855989456177
office supply,book,0.45516568422317505
office supply,can opener,0.4543903172016144
office supply,shopping basket,0.4543789029121399
office supply,face mask,0.4517422020435333
office supply,workbench,0.4493330121040344
office supply,wineglass,0.44855713844299316
office supply,egg roll,0.4483906626701355
office supply,coat rack,0.4478415250778198
office supply,recorder,0.44645705819129944
office supply,whiteboard,0.4464344382286072
office supply,french horn,0.446397602558136
office supply,metal detector,0.44639429450035095
office supply,wallet,0.44544070959091187
office supply,bookshelf,0.4441553056240082
office supply,air conditioner,0.44383710622787476
office supply,christmas tree,0.4434819519519806
office supply,spacesuit,0.4421209394931793
office supply,lunchbox,0.4417616128921509
office supply,first-aid kit,0.4416465163230896
office supply,lightning bug,0.44163817167282104
office supply,canister,0.4414708614349365
office supply,rocking chair,0.4412120580673218
office supply,toaster oven,0.4408775568008423
office supply,earring,0.44041207432746887
office supply,crystal ball,0.4400365948677063
office supply,pine tree,0.4362584352493286
office supply,cd player,0.43513593077659607
office supply,cellphone,0.4344521462917328
office supply,makeup,0.43248313665390015
office supply,headband,0.43226367235183716
office supply,belt buckle,0.43208441138267517
office supply,pastry,0.431499719619751
office supply,microphone,0.43046578764915466
office supply,palm tree,0.4279693365097046
office supply,wedding cake,0.4272826910018921
office supply,spring roll,0.42695313692092896
office supply,hearing aid,0.4262235462665558
office supply,soldering iron,0.4257694184780121
office supply,shoe,0.42502784729003906
office supply,album,0.42448997497558594
office supply,fishnet stockings,0.4235783815383911
office supply,birthday cake,0.4229922294616699
office supply,top hat,0.4227021038532257
office supply,camera,0.4217521846294403
office supply,padlock,0.4217211902141571
office supply,nail,0.4215185046195984
office supply,suspenders,0.4205179810523987
office supply,bulletproof vest,0.4200456738471985
office supply,watering can,0.4191720485687256
office supply,headlight,0.4182436466217041
office supply,bandage,0.4173620343208313
office supply,sweet potato,0.4172057807445526
office supply,pencil sharpener,0.4159468412399292
office supply,computer,0.4129646420478821
office supply,slot machine,0.4124492108821869
office supply,tool,0.4119904935359955
office supply,chair,0.4114499092102051
office supply,bus,0.4112931489944458
office supply,aircraft carrier,0.41070878505706787
office supply,light switch,0.41054999828338623
office supply,stretcher,0.4104768633842468
office supply,cookie,0.4100879430770874
office supply,bank,0.4093930721282959
office supply,dress,0.4088020622730255
office supply,blackberry,0.40591347217559814
office supply,smoothie,0.40511375665664673
office supply,costume,0.40479886531829834
office supply,envelope,0.404363214969635
office supply,potato,0.40434664487838745
office supply,breakfast,0.4039956331253052
office supply,container,0.4029386043548584
office supply,blueberry,0.4011276364326477
office supply,game,0.40075811743736267
office supply,headscarf,0.4007501006126404
office supply,tomato sauce,0.3995310962200165
office supply,rocking horse,0.39873260259628296
office supply,steering wheel,0.3974582552909851
office supply,coverall,0.396058052778244
office supply,toy,0.3960267901420593
office supply,truck,0.39578720927238464
office supply,smoke alarm,0.39524009823799133
office supply,jump rope,0.3950212597846985
office supply,beachball,0.3945006728172302
office supply,carriage,0.3928878605365753
office supply,roof rack,0.3918401598930359
office supply,flower,0.3908756375312805
office supply,rearview mirror,0.38962721824645996
office supply,toolbox,0.3886297345161438
office supply,diaper,0.38854750990867615
office supply,space shuttle,0.38793453574180603
office supply,baseball bat,0.3877061605453491
office supply,lightbulb,0.3875501751899719
office supply,strainer,0.3866911828517914
office supply,football helmet,0.3862098455429077
office supply,petri dish,0.38477063179016113
office supply,footbath,0.38476938009262085
office supply,keyboard,0.3845513164997101
office supply,pogo stick,0.3835890293121338
office supply,cereal,0.38317447900772095
office supply,hot-water bottle,0.3821503520011902
office supply,barrel,0.38181284070014954
office supply,piggy bank,0.3809995651245117
office supply,tea,0.3809993863105774
office supply,fountain pen,0.380615234375
office supply,easter egg,0.3792743682861328
office supply,sea urchin,0.3792078197002411
office supply,curling iron,0.3791502118110657
office supply,jeans,0.37877127528190613
office supply,matchbox,0.377916157245636
office supply,polar bear,0.37722083926200867
office supply,freezer,0.3765503168106079
office supply,lectern,0.376214861869812
office supply,backscratcher,0.3756677508354187
office supply,inkwell,0.3751267194747925
office supply,clipper,0.37427806854248047
office supply,suitcase,0.3742626905441284
office supply,dryer,0.37340736389160156
office supply,plant,0.37284040451049805
office supply,birdbath,0.3726579546928406
office supply,exhaust pipe,0.37224888801574707
office supply,shelf,0.37188661098480225
office supply,squirt gun,0.3716682195663452
office supply,nail polish,0.36989498138427734
office supply,magnifying glass,0.3696891963481903
office supply,engine,0.3683262765407562
office supply,hairpin,0.36803555488586426
office supply,shortbread,0.36764049530029297
office supply,hash,0.36654534935951233
office supply,step stool,0.3657582402229309
office supply,mixer,0.3655036687850952
office supply,bird,0.3648388683795929
office supply,brace,0.3646638095378876
office supply,trunk,0.36438560485839844
office supply,desk,0.36404427886009216
office supply,station wagon,0.36398938298225403
office supply,grass,0.3636499345302582
office supply,overalls,0.3627433776855469
office supply,hourglass,0.36247456073760986
office supply,machine gun,0.3615157902240753
office supply,printer,0.36089590191841125
office supply,couch,0.36055904626846313
office supply,pliers,0.36049869656562805
office supply,staple gun,0.36015844345092773
office supply,sweeper,0.35962334275245667
office supply,dashboard,0.35942280292510986
office supply,bush,0.35867130756378174
office supply,blower,0.3576490879058838
office supply,box,0.35689088702201843
office supply,locket,0.3565296530723572
office supply,patch,0.3559311628341675
office supply,toaster,0.35553595423698425
office supply,cracker,0.3550068736076355
office supply,refrigerator,0.3536800742149353
office supply,blowgun,0.35366514325141907
office supply,fork,0.3517875671386719
office supply,copier,0.3512970209121704
office supply,cotton candy,0.35127025842666626
office supply,lip gloss,0.3511178195476532
office supply,closet,0.35081183910369873
office supply,inhaler,0.35063809156417847
office supply,poster,0.3505876660346985
office supply,car,0.35048818588256836
office supply,gingerbread man,0.35016804933547974
office supply,funnel,0.35004037618637085
office supply,washcloth,0.34901174902915955
office supply,paper,0.3487775921821594
office supply,notebook,0.34725475311279297
office supply,hatbox,0.34635961055755615
office supply,drawer,0.3462985157966614
office supply,dumpster,0.3459431529045105
office supply,valve,0.34573304653167725
office supply,ice-cream cone,0.34570562839508057
office supply,train,0.34567588567733765
office supply,nightstand,0.3447299599647522
office supply,brownie,0.3446069359779358
office supply,domino,0.3442044258117676
office supply,goldfish,0.342533141374588
office supply,air pump,0.34243980050086975
office supply,hubcap,0.3415202498435974
office supply,chainsaw,0.341281533241272
office supply,sweater,0.34078991413116455
office supply,barrette,0.3403470516204834
office supply,polygraph,0.3402491509914398
office supply,hummingbird,0.339791864156723
office supply,grasshopper,0.33949705958366394
office supply,paintbrush,0.33941981196403503
office supply,forklift,0.3393647074699402
office supply,hearse,0.3391187787055969
office supply,bottle,0.33905529975891113
office supply,strawberry,0.33884912729263306
office supply,landmine,0.33880871534347534
office supply,needle,0.3380781412124634
office supply,charger,0.33686041831970215
office supply,taxi,0.3351493179798126
office supply,clipboard,0.3335916996002197
office supply,steamroller,0.33340883255004883
office supply,duffel bag,0.3331502079963684
office supply,fur coat,0.33310389518737793
office supply,bagel,0.33210358023643494
office supply,hoodie,0.3317471146583557
office supply,macadamia,0.33164238929748535
office supply,birdhouse,0.33156025409698486
office supply,banana split,0.33133557438850403
office supply,chicken wire,0.3309099078178406
office supply,trumpet,0.33056196570396423
office supply,brush,0.33055996894836426
office supply,balloon,0.3300304114818573
office supply,modem,0.33003008365631104
office supply,screw,0.3298220634460449
office supply,doorhandle,0.32966411113739014
office supply,apron,0.32943183183670044
office supply,onion,0.32941770553588867
office supply,doll,0.32920941710472107
office supply,bathtub,0.32911449670791626
office supply,suit,0.3288780748844147
office supply,perfume,0.32849565148353577
office supply,bandana,0.3281291425228119
office supply,curtain,0.3278377950191498
office supply,cummerbund,0.32780659198760986
office supply,polo shirt,0.3272703289985657
office supply,pillbox,0.3271970748901367
office supply,hairnet,0.32680249214172363
office supply,wheelchair,0.3267131447792053
office supply,stained glass,0.3266192078590393
office supply,whipped cream,0.3263872563838959
office supply,match,0.32583391666412354
office supply,doily,0.32503509521484375
office supply,cooker,0.3250292241573334
office supply,cannonball,0.32498645782470703
office supply,boot,0.32460159063339233
office supply,radish,0.3243684768676758
